trial,replications,lsd,trait
WRN_2005_Williston_Irrigated,3,,PlumpGrain
WRN_2005_Williston_Irrigated,3,,ThinGrains
WRN_2005_Williston_Rainfed,3,0.3,GrainYield
WRN_2005_Williston_Rainfed,3,,TestWeight
WRN_2005_Williston_Rainfed,3,6.6,PlantHeight
WRN_2005_Williston_Rainfed,3,2.4699999999999998,HeadingDate
WRN_2005_Williston_Rainfed,3,7.8,PlumpGrain
WRN_2005_Williston_Rainfed,3,3.9,ThinGrains
WRN_2006_Aberdeen_Irrigated,3,0.699,GrainYield
WRN_2006_Aberdeen_Irrigated,3,,TestWeight
WRN_2006_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2006_Aberdeen_Irrigated,3,,ThinGrains
WRN_2006_Bozeman_Irrigated,3,0.812,GrainYield
WRN_2006_Bozeman_Irrigated,3,,TestWeight
WRN_2006_Bozeman_Irrigated,3,,PlantHeight
WRN_2006_Bozeman_Irrigated,3,,HeadingDate
WRN_2006_Bozeman_Irrigated,3,,PlumpGrain
WRN_2006_Bozeman_Irrigated,3,,ThinGrains
WRN_2006_Bozeman_Rainfed,3,0.49,GrainYield
WRN_2006_Bozeman_Rainfed,3,10.3,TestWeight
WRN_2006_Bozeman_Rainfed,3,,PlantHeight
WRN_2006_Bozeman_Rainfed,3,,PlumpGrain
WRN_2006_Bozeman_Rainfed,3,,ThinGrains
WRN_2006_Conrad_Rainfed,3,0.5,GrainYield
WRN_2006_Conrad_Rainfed,3,,TestWeight
WRN_2006_Conrad_Rainfed,3,,HeadingDate
WRN_2006_Conrad_Rainfed,3,,PlumpGrain
WRN_2006_Conrad_Rainfed,3,,ThinGrains
WRN_2006_Fairfield_Irrigated,3,0.588,GrainYield
WRN_2006_Fairfield_Irrigated,3,,TestWeight
WRN_2006_Fairfield_Irrigated,3,,PlantHeight
WRN_2006_Fairfield_Irrigated,3,,HeadingDate
WRN_2006_Fairfield_Irrigated,3,,PlumpGrain
WRN_2006_Fairfield_Irrigated,3,,ThinGrains
WRN_2006_Fairfield_Irrigated,1,,KernelWeight
WRN_2006_Fairfield_Irrigated,1,,PlumpGrain
WRN_2006_Fairfield_Irrigated,1,,BarleyColor
WRN_2006_Fairfield_Irrigated,1,,MaltExtract
WRN_2006_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2006_Fairfield_Irrigated,1,,DiastaticPower
WRN_2006_Fairfield_Irrigated,1,,WortColor
WRN_2006_Fairfield_Irrigated,1,,WortClarity
WRN_2006_Fairfield_Irrigated,1,,GrainProtein
WRN_2006_Fairfield_Irrigated,1,,WortProtein
WRN_2006_Fairfield_Irrigated,1,,BetaGlucan
WRN_2006_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2006_Fairfield_Irrigated,1,,WortViscosity
WRN_2006_Fargo_Irrigated,3,0.5,GrainYield
WRN_2006_Fargo_Irrigated,3,,PlantHeight
WRN_2006_Fargo_Irrigated,3,,HeadingDate
WRN_2006_Fargo_Rainfed,3,0.71,GrainYield
WRN_2006_Fargo_Rainfed,3,,PlantHeight
WRN_2006_Fargo_Rainfed,3,,HeadingDate
WRN_2006_Hettinger_Rainfed,3,0.38,GrainYield
WRN_2006_Hettinger_Rainfed,3,,TestWeight
WRN_2006_Hettinger_Rainfed,3,4.4,PlantHeight
WRN_2006_Hettinger_Rainfed,3,,HeadingDate
WRN_2006_Hettinger_Rainfed,3,,PlumpGrain
WRN_2006_Hettinger_Rainfed,3,,ThinGrains
WRN_2006_IdahoFalls_Irrigated,3,0.8130000000000001,GrainYield
WRN_2006_IdahoFalls_Irrigated,3,,TestWeight
WRN_2006_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2006_IdahoFalls_Irrigated,3,,HeadingDate
WRN_2006_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2006_IdahoFalls_Irrigated,3,,ThinGrains
WRN_2006_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2006_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2006_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2006_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2006_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2006_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2006_IdahoFalls_Irrigated,1,,WortColor
WRN_2006_IdahoFalls_Irrigated,1,,WortClarity
WRN_2006_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2006_IdahoFalls_Irrigated,1,,WortProtein
WRN_2006_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2006_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2006_IdahoFalls_Irrigated,1,,WortViscosity
WRN_2006_KlamathFalls_Irrigated,3,3.779,GrainYield
WRN_2006_KlamathFalls_Irrigated,3,14.2,TestWeight
WRN_2006_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2006_KlamathFalls_Irrigated,3,,ThinGrains
WRN_2006_Langdon_Irrigated,3,0.779,GrainYield
WRN_2006_Logan_Irrigated,3,0.6669999999999999,GrainYield
WRN_2006_Logan_Irrigated,3,,TestWeight
WRN_2006_Logan_Irrigated,3,,PlantHeight
WRN_2006_Logan_Irrigated,3,,HeadingDate
WRN_2006_Minot_Rainfed,3,0.53,GrainYield
WRN_2006_Minot_Rainfed,3,,HeadingDate
WRN_2006_Potlatch_Rainfed,3,0.54,GrainYield
WRN_2006_Potlatch_Rainfed,3,,TestWeight
WRN_2006_Potlatch_Rainfed,3,,PlumpGrain
WRN_2006_Potlatch_Rainfed,3,,ThinGrains
WRN_2006_Powell_Irrigated,3,1.135,GrainYield
WRN_2006_Powell_Irrigated,3,20.5,TestWeight
WRN_2006_Powell_Irrigated,3,,PlantHeight
WRN_2006_Powell_Irrigated,3,,HeadingDate
WRN_2006_Powell_Irrigated,3,,PlumpGrain
WRN_2006_Powell_Irrigated,3,,ThinGrains
WRN_2006_Pullman_Irrigated,3,0.529,GrainYield
WRN_2006_Pullman_Irrigated,3,18.3,TestWeight
WRN_2006_Pullman_Irrigated,3,,PlantHeight
WRN_2006_Pullman_Irrigated,3,,HeadingDate
WRN_2006_Pullman_Irrigated,3,,PlumpGrain
WRN_2006_Pullman_Irrigated,3,,ThinGrains
WRN_2006_Saskatoon_Irrigated,3,0.656,GrainYield
WRN_2006_Saskatoon_Irrigated,3,,TestWeight
WRN_2006_Saskatoon_Irrigated,3,,HeadingDate
WRN_2006_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2006_Saskatoon_Irrigated,3,,ThinGrains
WRN_2006_Saskatoon_Rainfed,3,0.37,GrainYield
WRN_2006_Saskatoon_Rainfed,3,,TestWeight
WRN_2006_Saskatoon_Rainfed,3,1.24,HeadingDate
WRN_2006_Saskatoon_Rainfed,3,,PlumpGrain
WRN_2006_Saskatoon_Rainfed,3,,ThinGrains
WRN_2006_SodaSprings_Rainfed,3,0.47000000000000003,GrainYield
WRN_2006_SodaSprings_Rainfed,3,,TestWeight
WRN_2006_SodaSprings_Rainfed,3,1.77,HeadingDate
WRN_2006_SodaSprings_Rainfed,3,,PlumpGrain
WRN_2006_SodaSprings_Rainfed,3,,ThinGrains
WRN_2006_Sterling_Rainfed,3,0.45,GrainYield
WRN_2006_Sterling_Rainfed,3,,TestWeight
WRN_2006_Sterling_Rainfed,3,,PlantHeight
WRN_2006_Sterling_Rainfed,3,,HeadingDate
WRN_2006_Tetonia_Rainfed,3,0.51,GrainYield
WRN_2006_Tetonia_Rainfed,3,,TestWeight
WRN_2006_Tetonia_Rainfed,3,,PlantHeight
WRN_2006_Tetonia_Rainfed,3,,HeadingDate
WRN_2006_Tetonia_Rainfed,3,,PlumpGrain
WRN_2006_Tetonia_Rainfed,3,,ThinGrains
WRN_2006_Tulelake_Irrigated,3,1.057,GrainYield
WRN_2006_Tulelake_Irrigated,3,,PlantHeight
WRN_2006_TwinFalls_Irrigated,3,,TestWeight
WRN_2006_TwinFalls_Irrigated,3,,PlantHeight
WRN_2006_TwinFalls_Irrigated,3,,HeadingDate
WRN_2006_TwinFalls_Irrigated,3,,PlumpGrain
WRN_2006_TwinFalls_Irrigated,3,,ThinGrains
WRN_2006_TwinFalls_Irrigated,3,,GrainYield
WRN_2006_TwinFalls_Irrigated,1,,KernelWeight
WRN_2006_TwinFalls_Irrigated,1,,PlumpGrain
WRN_2006_TwinFalls_Irrigated,1,,BarleyColor
WRN_2006_TwinFalls_Irrigated,1,,MaltExtract
WRN_2006_TwinFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2006_TwinFalls_Irrigated,1,,DiastaticPower
WRN_2006_TwinFalls_Irrigated,1,,WortColor
WRN_2006_TwinFalls_Irrigated,1,,WortClarity
WRN_2006_TwinFalls_Irrigated,1,,GrainProtein
WRN_2006_TwinFalls_Irrigated,1,,WortProtein
WRN_2006_TwinFalls_Irrigated,1,,BetaGlucan
WRN_2006_TwinFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2006_TwinFalls_Irrigated,1,,WortViscosity
WRN_2006_Williston_Irrigated,3,0.228,GrainYield
WRN_2006_Williston_Irrigated,3,24.5,TestWeight
WRN_2006_Williston_Irrigated,3,,PlantHeight
WRN_2006_Williston_Irrigated,3,,HeadingDate
WRN_2007_Aberdeen_Irrigated,3,0.468,GrainYield
WRN_2007_Aberdeen_Irrigated,3,,TestWeight
WRN_2007_Aberdeen_Irrigated,3,,PlantHeight
WRN_2007_Aberdeen_Irrigated,3,,HeadingDate
WRN_2007_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2007_Aberdeen_Irrigated,3,,ThinGrains
WRN_2007_Aberdeen_Irrigated,1,,KernelWeight
WRN_2007_Aberdeen_Irrigated,1,,PlumpGrain
WRN_2007_Aberdeen_Irrigated,1,,BarleyColor
WRN_2007_Aberdeen_Irrigated,1,,MaltExtract
WRN_2007_Aberdeen_Irrigated,1,,SolubleProteinTotalProtein
WRN_2007_Aberdeen_Irrigated,1,,DiastaticPower
WRN_2007_Aberdeen_Irrigated,1,,WortColor
WRN_2007_Aberdeen_Irrigated,1,,WortClarity
WRN_2007_Aberdeen_Irrigated,1,,GrainProtein
WRN_2007_Aberdeen_Irrigated,1,,WortProtein
WRN_2007_Aberdeen_Irrigated,1,,BetaGlucan
WRN_2007_Aberdeen_Irrigated,1,,FreeAminoNitrogen
WRN_2007_Aberdeen_Irrigated,1,,WortViscosity
WRN_2007_Bozeman_Irrigated,3,1.236,GrainYield
WRN_2007_Bozeman_Irrigated,3,,TestWeight
WRN_2007_Bozeman_Irrigated,3,,PlantHeight
WRN_2007_Bozeman_Irrigated,3,,HeadingDate
WRN_2007_Bozeman_Irrigated,3,,PlumpGrain
WRN_2007_Bozeman_Irrigated,3,,ThinGrains
WRN_2007_Conrad_Rainfed,3,,GrainYield
WRN_2007_Conrad_Rainfed,3,,TestWeight
WRN_2007_Conrad_Rainfed,3,,HeadingDate
WRN_2007_Conrad_Rainfed,3,,PlumpGrain
WRN_2007_Conrad_Rainfed,3,,ThinGrains
WRN_2007_Fairfield_Irrigated,3,0.462,GrainYield
WRN_2007_Fairfield_Irrigated,3,,TestWeight
WRN_2007_Fairfield_Irrigated,3,,HeadingDate
WRN_2007_Fairfield_Irrigated,3,,PlumpGrain
WRN_2007_Fairfield_Irrigated,3,,ThinGrains
WRN_2007_Fairfield_Irrigated,1,,KernelWeight
WRN_2007_Fairfield_Irrigated,1,,PlumpGrain
WRN_2007_Fairfield_Irrigated,1,,BarleyColor
WRN_2007_Fairfield_Irrigated,1,,MaltExtract
WRN_2007_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2007_Fairfield_Irrigated,1,,DiastaticPower
WRN_2007_Fairfield_Irrigated,1,,WortColor
WRN_2007_Fairfield_Irrigated,1,,WortClarity
WRN_2007_Fairfield_Irrigated,1,,GrainProtein
WRN_2007_Fairfield_Irrigated,1,,WortProtein
WRN_2007_Fairfield_Irrigated,1,,BetaGlucan
WRN_2007_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2007_Fairfield_Irrigated,1,,WortViscosity
WRN_2007_Hettinger_Rainfed,3,0.446,GrainYield
WRN_2007_Hettinger_Rainfed,3,5.4,PlantHeight
WRN_2007_Hettinger_Rainfed,3,1,HeadingDate
WRN_2007_IdahoFalls_Irrigated,3,0.617,GrainYield
WRN_2007_IdahoFalls_Irrigated,3,,TestWeight
WRN_2007_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2007_IdahoFalls_Irrigated,3,,HeadingDate
WRN_2007_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2007_IdahoFalls_Irrigated,3,,ThinGrains
WRN_2007_IdahoFalls_Irrigated,1,,KernelWeight
WRN_2007_IdahoFalls_Irrigated,1,,PlumpGrain
WRN_2007_IdahoFalls_Irrigated,1,,BarleyColor
WRN_2007_IdahoFalls_Irrigated,1,,MaltExtract
WRN_2007_IdahoFalls_Irrigated,1,,SolubleProteinTotalProtein
WRN_2007_IdahoFalls_Irrigated,1,,DiastaticPower
WRN_2007_IdahoFalls_Irrigated,1,,WortColor
WRN_2007_IdahoFalls_Irrigated,1,,WortClarity
WRN_2007_IdahoFalls_Irrigated,1,,GrainProtein
WRN_2007_IdahoFalls_Irrigated,1,,WortProtein
WRN_2007_IdahoFalls_Irrigated,1,,BetaGlucan
WRN_2007_IdahoFalls_Irrigated,1,,FreeAminoNitrogen
WRN_2007_IdahoFalls_Irrigated,1,,WortViscosity
WRN_2007_KlamathFalls_Irrigated,3,,GrainYield
WRN_2007_KlamathFalls_Irrigated,3,20.2,TestWeight
WRN_2007_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2007_KlamathFalls_Irrigated,3,0.2,ThinGrains
WRN_2007_Langdon_Irrigated,3,0.769,GrainYield
WRN_2007_Langdon_Irrigated,3,7,PlantHeight
WRN_2007_Langdon_Irrigated,3,1.3,HeadingDate
WRN_2007_Logan_Irrigated,3,0.598,GrainYield
WRN_2007_Logan_Irrigated,3,,TestWeight
WRN_2007_Logan_Irrigated,3,,PlantHeight
WRN_2007_Minot_Rainfed,3,1.071,GrainYield
WRN_2007_Minot_Rainfed,3,7.44,PlantHeight
WRN_2007_Minot_Rainfed,3,1.1,HeadingDate
WRN_2007_Potlatch_Rainfed,3,0.543,GrainYield
WRN_2007_Potlatch_Rainfed,3,,TestWeight
WRN_2007_Potlatch_Rainfed,3,,HeadingDate
WRN_2007_Potlatch_Rainfed,3,,PlumpGrain
WRN_2007_Potlatch_Rainfed,3,,ThinGrains
WRN_2007_Powell_Irrigated,3,1.1760000000000002,GrainYield
WRN_2007_Powell_Irrigated,3,22.3,TestWeight
WRN_2007_Powell_Irrigated,3,7.4,PlantHeight
WRN_2007_Powell_Irrigated,3,,HeadingDate
WRN_2007_Powell_Irrigated,3,,PlumpGrain
WRN_2007_Powell_Irrigated,3,0.96,ThinGrains
WRN_2007_Pullman_Irrigated,3,0.497,GrainYield
WRN_2007_Pullman_Irrigated,3,17,TestWeight
WRN_2007_Pullman_Irrigated,3,3.7,PlantHeight
WRN_2007_Pullman_Irrigated,3,1.5,HeadingDate
WRN_2007_Pullman_Irrigated,3,8.02,PlumpGrain
WRN_2007_Pullman_Irrigated,3,5.7,ThinGrains
WRN_2007_Saskatoon_Irrigated,3,0.319,GrainYield
WRN_2007_Saskatoon_Irrigated,3,,TestWeight
WRN_2007_Saskatoon_Irrigated,3,,HeadingDate
WRN_2007_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2007_Sterling_Rainfed,3,0.40900000000000003,GrainYield
WRN_2007_Sterling_Rainfed,3,,TestWeight
WRN_2007_Sterling_Rainfed,3,,PlantHeight
WRN_2007_Tetonia_Rainfed,3,0.8220000000000001,GrainYield
WRN_2007_Tetonia_Rainfed,3,,TestWeight
WRN_2007_Tetonia_Rainfed,3,,PlumpGrain
WRN_2007_Tetonia_Rainfed,3,,ThinGrains
WRN_2007_Williston_Irrigated,3,0.42400000000000004,GrainYield
WRN_2007_Williston_Irrigated,3,11.1,TestWeight
WRN_2007_Williston_Irrigated,3,5.1,PlantHeight
WRN_2007_Williston_Irrigated,3,0.8,HeadingDate
WRN_2007_Williston_Irrigated,3,5.33,PlumpGrain
WRN_2007_Williston_Irrigated,3,2.06,ThinGrains
WRN_2007_Williston_Rainfed,3,0.398,GrainYield
WRN_2007_Williston_Rainfed,3,11.7,TestWeight
WRN_2007_Williston_Rainfed,3,4.7,PlantHeight
WRN_2007_Williston_Rainfed,3,0.7,HeadingDate
WRN_2007_Williston_Rainfed,3,5.18,PlumpGrain
WRN_2007_Williston_Rainfed,3,2.08,ThinGrains
WRN_2008_Aberdeen_Irrigated,3,0.559,GrainYield
WRN_2008_Aberdeen_Irrigated,3,,TestWeight
WRN_2008_Aberdeen_Irrigated,3,2.3,HeadingDate
WRN_2008_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2008_Conrad_Irrigated,1,,KernelWeight
WRN_2008_Conrad_Irrigated,1,,PlumpGrain
WRN_2008_Conrad_Irrigated,1,,BarleyColor
WRN_2008_Conrad_Irrigated,1,,MaltExtract
WRN_2008_Conrad_Irrigated,1,,SolubleProteinTotalProtein
WRN_2008_Conrad_Irrigated,1,,DiastaticPower
WRN_2008_Conrad_Irrigated,1,,WortColor
WRN_2008_Conrad_Irrigated,1,,WortClarity
WRN_2008_Conrad_Irrigated,1,,GrainProtein
WRN_2008_Conrad_Irrigated,1,,WortProtein
WRN_2008_Conrad_Irrigated,1,,BetaGlucan
WRN_2008_Conrad_Irrigated,1,,FreeAminoNitrogen
WRN_2008_Conrad_Irrigated,1,,WortViscosity
WRN_2008_Conrad_Rainfed,3,0.366,GrainYield
WRN_2008_Conrad_Rainfed,3,,TestWeight
WRN_2008_Conrad_Rainfed,3,,PlumpGrain
WRN_2008_Fairfield_Irrigated,3,0.8550000000000001,GrainYield
WRN_2008_Fairfield_Irrigated,3,,TestWeight
WRN_2008_Fairfield_Irrigated,3,,HeadingDate
WRN_2008_Fairfield_Irrigated,3,,PlumpGrain
WRN_2008_Hettinger_Rainfed,3,0.7939999999999999,GrainYield
WRN_2008_Hettinger_Rainfed,3,40.7,TestWeight
WRN_2008_Hettinger_Rainfed,3,5,PlantHeight
WRN_2008_Hettinger_Rainfed,3,1,HeadingDate
WRN_2008_Hettinger_Rainfed,3,,PlumpGrain
WRN_2008_IdahoFalls_Irrigated,3,1.285,GrainYield
WRN_2008_IdahoFalls_Irrigated,3,,TestWeight
WRN_2008_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2008_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2008_KlamathFalls_Irrigated,3,0.6859999999999999,GrainYield
WRN_2008_KlamathFalls_Irrigated,3,16.6,TestWeight
WRN_2008_KlamathFalls_Irrigated,3,9.19,PlantHeight
WRN_2008_KlamathFalls_Irrigated,3,5.109999999999999,HeadingDate
WRN_2008_KlamathFalls_Irrigated,3,,PlumpGrain
WRN_2008_Langdon_Irrigated,3,0.234,GrainYield
WRN_2008_Langdon_Irrigated,3,5.03,PlantHeight
WRN_2008_Langdon_Irrigated,3,2.53,HeadingDate
WRN_2008_Logan_Irrigated,3,0.8390000000000001,GrainYield
WRN_2008_Logan_Irrigated,3,,TestWeight
WRN_2008_Logan_Irrigated,3,,PlantHeight
WRN_2008_Logan_Irrigated,3,,HeadingDate
WRN_2008_Manhattan_Irrigated,3,0.59,GrainYield
WRN_2008_Manhattan_Irrigated,3,,TestWeight
WRN_2008_Manhattan_Irrigated,3,,PlumpGrain
WRN_2008_Minot_Rainfed,3,1.085,GrainYield
WRN_2008_Minot_Rainfed,3,10.67,PlantHeight
WRN_2008_Minot_Rainfed,3,1.6600000000000001,HeadingDate
WRN_2008_Powell_Irrigated,3,0.968,GrainYield
WRN_2008_Powell_Irrigated,3,27,TestWeight
WRN_2008_Powell_Irrigated,3,6.35,PlantHeight
WRN_2008_Powell_Irrigated,3,,HeadingDate
WRN_2008_Powell_Irrigated,3,,PlumpGrain
WRN_2008_Pullman_Irrigated,3,0.523,GrainYield
WRN_2008_Pullman_Irrigated,3,10,TestWeight
WRN_2008_Pullman_Irrigated,3,4.08,PlantHeight
WRN_2008_Pullman_Irrigated,3,0.91,HeadingDate
WRN_2008_Pullman_Irrigated,3,,PlumpGrain
WRN_2008_Saskatoon_Irrigated,3,0.449,GrainYield
WRN_2008_Saskatoon_Irrigated,3,,TestWeight
WRN_2008_Saskatoon_Irrigated,3,,PlantHeight
WRN_2008_Saskatoon_Irrigated,3,1.04,HeadingDate
WRN_2008_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2008_Sterling_Rainfed,3,,PlantHeight
WRN_2008_Tetonia_Rainfed,3,0.495,GrainYield
WRN_2008_Tetonia_Rainfed,3,,TestWeight
WRN_2008_Tetonia_Rainfed,3,,HeadingDate
WRN_2008_Tetonia_Rainfed,3,,PlumpGrain
WRN_2008_Williston_Irrigated,3,0.763,GrainYield
WRN_2008_Williston_Irrigated,3,18.3,TestWeight
WRN_2008_Williston_Irrigated,3,5.29,PlantHeight
WRN_2008_Williston_Irrigated,3,1.36,HeadingDate
WRN_2008_Williston_Irrigated,3,,PlumpGrain
WRN_2008_Williston_Rainfed,3,0.21500000000000002,GrainYield
WRN_2008_Williston_Rainfed,3,19.2,TestWeight
WRN_2008_Williston_Rainfed,3,5.09,PlantHeight
WRN_2008_Williston_Rainfed,3,1.45,HeadingDate
WRN_2008_Williston_Rainfed,3,6.71,PlumpGrain
WRN_2009_Aberdeen_Irrigated,3,,TestWeight
WRN_2009_Aberdeen_Irrigated,3,3.8,HeadingDate
WRN_2009_Aberdeen_Irrigated,3,,PlumpGrain
WRN_2009_Bozeman_Irrigated,3,,TestWeight
WRN_2009_Bozeman_Irrigated,3,,HeadingDate
WRN_2009_Bozeman_Irrigated,3,,PlumpGrain
WRN_2009_Conrad_Irrigated,3,,TestWeight
WRN_2009_Conrad_Irrigated,3,,PlumpGrain
WRN_2009_Conrad_Irrigated,1,,KernelWeight
WRN_2009_Conrad_Irrigated,1,,PlumpGrain
WRN_2009_Conrad_Irrigated,1,,BarleyColor
WRN_2009_Conrad_Irrigated,1,,MaltExtract
WRN_2009_Conrad_Irrigated,1,,SolubleProteinTotalProtein
WRN_2009_Conrad_Irrigated,1,,DiastaticPower
WRN_2009_Conrad_Irrigated,1,,WortColor
WRN_2009_Conrad_Irrigated,1,,WortClarity
WRN_2009_Conrad_Irrigated,1,,GrainProtein
WRN_2009_Conrad_Irrigated,1,,WortProtein
WRN_2009_Conrad_Irrigated,1,,BetaGlucan
WRN_2009_Conrad_Irrigated,1,,FreeAminoNitrogen
WRN_2009_Conrad_Irrigated,1,,WortViscosity
WRN_2009_Fairfield_Irrigated,3,,TestWeight
WRN_2009_Fairfield_Irrigated,3,,HeadingDate
WRN_2009_Fairfield_Irrigated,3,,PlumpGrain
WRN_2009_Fairfield_Irrigated,1,,KernelWeight
WRN_2009_Fairfield_Irrigated,1,,PlumpGrain
WRN_2009_Fairfield_Irrigated,1,,BarleyColor
WRN_2009_Fairfield_Irrigated,1,,MaltExtract
WRN_2009_Fairfield_Irrigated,1,,SolubleProteinTotalProtein
WRN_2009_Fairfield_Irrigated,1,,DiastaticPower
WRN_2009_Fairfield_Irrigated,1,,WortColor
WRN_2009_Fairfield_Irrigated,1,,WortClarity
WRN_2009_Fairfield_Irrigated,1,,GrainProtein
WRN_2009_Fairfield_Irrigated,1,,WortProtein
WRN_2009_Fairfield_Irrigated,1,,BetaGlucan
WRN_2009_Fairfield_Irrigated,1,,FreeAminoNitrogen
WRN_2009_Fairfield_Irrigated,1,,WortViscosity
WRN_2009_FortCollins_Irrigated,1,,KernelWeight
WRN_2009_FortCollins_Irrigated,1,,PlumpGrain
WRN_2009_FortCollins_Irrigated,1,,BarleyColor
WRN_2009_FortCollins_Irrigated,1,,MaltExtract
WRN_2009_FortCollins_Irrigated,1,,SolubleProteinTotalProtein
WRN_2009_FortCollins_Irrigated,1,,DiastaticPower
WRN_2009_FortCollins_Irrigated,1,,WortColor
WRN_2009_FortCollins_Irrigated,1,,WortClarity
WRN_2009_FortCollins_Irrigated,1,,GrainProtein
WRN_2009_FortCollins_Irrigated,1,,WortProtein
WRN_2009_FortCollins_Irrigated,1,,BetaGlucan
WRN_2009_FortCollins_Irrigated,1,,FreeAminoNitrogen
WRN_2009_FortCollins_Irrigated,1,,WortViscosity
WRN_2009_Hettinger_Irrigated,3,15.8,TestWeight
WRN_2009_Hettinger_Irrigated,3,2,HeadingDate
WRN_2009_Hettinger_Irrigated,3,,PlumpGrain
WRN_2009_IdahoFalls_Irrigated,2,0.703,GrainYield
WRN_2009_IdahoFalls_Irrigated,3,,TestWeight
WRN_2009_IdahoFalls_Irrigated,3,,PlantHeight
WRN_2009_IdahoFalls_Irrigated,3,,HeadingDate
WRN_2009_IdahoFalls_Irrigated,3,,PlumpGrain
WRN_2009_Langdon_Irrigated,3,1.6,HeadingDate
WRN_2009_Logan_Irrigated,3,0,GrainYield
WRN_2009_Logan_Irrigated,3,,TestWeight
WRN_2009_Logan_Irrigated,3,,PlantHeight
WRN_2009_Manhattan_Irrigated,3,,TestWeight
WRN_2009_Manhattan_Irrigated,3,,HeadingDate
WRN_2009_Manhattan_Irrigated,3,,PlumpGrain
WRN_2009_Minot_Irrigated,3,0.8600000000000001,GrainYield
WRN_2009_Minot_Irrigated,3,5.2,PlantHeight
WRN_2009_Minot_Irrigated,3,3.2,HeadingDate
WRN_2009_Powell_Irrigated,3,1.253,GrainYield
WRN_2009_Powell_Irrigated,3,49.3,TestWeight
WRN_2009_Powell_Irrigated,3,7.4,PlantHeight
WRN_2009_Powell_Irrigated,3,,HeadingDate
WRN_2009_Powell_Irrigated,3,,PlumpGrain
WRN_2009_Pullman_Irrigated,3,10.5,TestWeight
WRN_2009_Pullman_Irrigated,3,1.4,HeadingDate
WRN_2009_Pullman_Irrigated,3,,PlumpGrain
WRN_2009_Saskatoon_Irrigated,3,,TestWeight
WRN_2009_Saskatoon_Irrigated,3,1,HeadingDate
WRN_2009_Saskatoon_Irrigated,3,,PlumpGrain
WRN_2009_Tetonia_Irrigated,3,9.9,PlantHeight
WRN_2009_Williston_Irrigated,3,7.7,TestWeight
WRN_2009_Williston_Irrigated,3,1.5,HeadingDate
WRN_2009_Williston_Irrigated,3,,PlumpGrain
WRN_2010_Bozeman_Irrigated,3,0.48500000000000004,GrainYield
WRN_2010_Bozeman_Irrigated,3,12.68,TestWeight
WRN_2010_Bozeman_Irrigated,3,11.92,PlantHeight
WRN_2010_Bozeman_Irrigated,1,,HeadingDate
WRN_2010_Bozeman_Irrigated,3,1.34,PlumpGrain
WRN_2010_Conrad_Irrigated,3,0.351,GrainYield
WRN_2010_Conrad_Irrigated,3,,TestWeight
WRN_2010_Conrad_Irrigated,3,,PlantHeight
WRN_2010_Conrad_Irrigated,3,,HeadingDate
WRN_2010_Conrad_Irrigated,3,,PlumpGrain
WRN_2010_Conrad_Irrigated,1,,KernelWeight
WRN_2010_Conrad_Irrigated,1,,PlumpGrain
WRN_2010_Conrad_Irrigated,1,,BarleyColor
WRN_2010_Conrad_Irrigated,1,,MaltExtract
WRN_2010_Conrad_Irrigated,1,,SolubleProteinTotalProtein
WRN_2010_Conrad_Irrigated,1,,DiastaticPower
WRN_2010_Conrad_Irrigated,1,,WortColor
WRN_2010_Conrad_Irrigated,1,,WortClarity
WRN_2010_Conrad_Irrigated,1,,GrainProtein
WRN_2010_Conrad_Irrigated,1,,WortProtein
WRN_2010_Conrad_Irrigated,1,,BetaGlucan
WRN_2010_Conrad_Irrigated,1,,FreeAminoNitrogen
WRN_2010_Conrad_Irrigated,1,,WortViscosity
WRN_2010_Fairfield_Irrigated,3,0.61,GrainYield
